1.9730 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.7150 	EXP 	Created Frontmask = NoiseStim(__class__=<class 'psychopy.visual.noise.NoiseStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([0.15, 0.15, 0.15]), colorSpace='rgb', contrast=0.15, depth=-3.0, interpolate=False, mask='none', maskParams=None, name='Frontmask', opacity=1, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([0.5, 0.5]), tex='sin', texRes=128, units='height', win=Window(...))
11.7223 	EXP 	Created Primerarrow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Primerarrow', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.7622 	EXP 	Backmask: blendmode = 'avg'
11.7622 	EXP 	Backmask: mask = None
11.7622 	EXP 	Backmask: texRes = 128
11.7622 	EXP 	Backmask: noiseType = 'Binary'
11.7622 	EXP 	Backmask: noiseImage = None
11.7622 	EXP 	Backmask: noiseElementSize = [0.0625]
11.7622 	EXP 	Backmask: noiseBaseSf = 8.0
11.7622 	EXP 	Backmask: noiseBW = 1.0
11.7622 	EXP 	Backmask: noiseBWO = 30.0
11.7622 	EXP 	Backmask: noiseFractalPower = 0.0
11.7622 	EXP 	Backmask: noiseFilterUpper = 8.0
11.7622 	EXP 	Backmask: noiseFilterLower = 1.0
11.7622 	EXP 	Backmask: noiseFilterOrder = 0.0
11.7622 	EXP 	Backmask: noiseClip = 3.0
11.7622 	EXP 	Backmask: filter = None
11.7622 	EXP 	Backmask: tex = <class 'numpy.ndarray'>
11.7622 	EXP 	Backmask: tex = <class 'numpy.ndarray'>
11.7622 	EXP 	Frontmask: blendmode = 'avg'
11.7622 	EXP 	Frontmask: mask = None
11.7622 	EXP 	Frontmask: texRes = 128
11.7622 	EXP 	Frontmask: noiseType = 'Binary'
11.7622 	EXP 	Frontmask: noiseImage = None
11.7622 	EXP 	Frontmask: noiseElementSize = [0.0625]
11.7622 	EXP 	Frontmask: noiseBaseSf = 8.0
11.7622 	EXP 	Frontmask: noiseBW = 1.0
11.7622 	EXP 	Frontmask: noiseBWO = 30.0
11.7622 	EXP 	Frontmask: noiseFractalPower = 0.0
11.7622 	EXP 	Frontmask: noiseFilterUpper = 8.0
11.7622 	EXP 	Frontmask: noiseFilterLower = 1.0
11.7622 	EXP 	Frontmask: noiseFilterOrder = 0.0
11.7622 	EXP 	Frontmask: noiseClip = 3.0
11.7622 	EXP 	Frontmask: filter = None
11.7622 	EXP 	Frontmask: tex = <class 'numpy.ndarray'>
11.7622 	EXP 	Frontmask: tex = <class 'numpy.ndarray'>
11.7622 	EXP 	Instruction_text: autoDraw = True
133.1172 	EXP 	Imported Conditions_Truefinal.xlsx as conditions, 80 conditions, 10 params
133.1179 	EXP 	Created sequence: random, trialTypes=80, nReps=1, seed=None
133.1183 	EXP 	New trial (rep=0, index=0): {'trial': 22, 'coord': (0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
133.1275 	DATA 	Keypress: space
133.1312 	EXP 	Instruction_text: autoDraw = False
133.1312 	EXP 	Stimulusarrow: texRes = 128.0
133.1312 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
133.1312 	EXP 	Stimulusarrow: image = 'rightblue.png'
133.1312 	EXP 	Backmask: pos = array([0.5, 0. ])
133.1312 	EXP 	Frontmask: pos = array([0.5, 0. ])
133.1312 	EXP 	Primerarrow: texRes = 128.0
133.1312 	EXP 	Primerarrow: pos = array([0.5, 0. ])
133.1312 	EXP 	Primerarrow: image = None
133.1312 	EXP 	Fixation: autoDraw = True
133.6365 	EXP 	Fixation: autoDraw = False
134.0369 	EXP 	Frontmask: autoDraw = True
134.0537 	EXP 	Frontmask: autoDraw = False
134.0537 	EXP 	Primerarrow: autoDraw = True
134.0703 	EXP 	Backmask: autoDraw = True
134.0703 	EXP 	Primerarrow: autoDraw = False
134.1087 	EXP 	Stimulusarrow: autoDraw = True
134.1087 	EXP 	Backmask: autoDraw = False
134.1363 	EXP 	Stimulusarrow: autoDraw = False
135.5953 	EXP 	New trial (rep=0, index=1): {'trial': 52, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'Oppcol', 'imagefileprim': 'leftblue.png', 'primop': 0.15, 'onstcond': 'short', 'onst': 24}
135.6140 	EXP 	Fixation: autoDraw = False
135.6140 	EXP 	Stimulusarrow: autoDraw = False
135.6140 	EXP 	Backmask: autoDraw = False
135.6140 	EXP 	Frontmask: autoDraw = False
135.6140 	EXP 	Primerarrow: autoDraw = False
135.6140 	EXP 	Stimulusarrow: texRes = 128.0
135.6140 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
135.6140 	EXP 	Stimulusarrow: image = 'leftpurple.png'
135.6140 	EXP 	Backmask: pos = array([0.5, 0. ])
135.6140 	EXP 	Frontmask: pos = array([0.5, 0. ])
135.6140 	EXP 	Primerarrow: texRes = 128.0
135.6140 	EXP 	Primerarrow: pos = array([0.5, 0. ])
135.6140 	EXP 	Primerarrow: image = 'leftblue.png'
135.6140 	EXP 	Fixation: autoDraw = True
136.1197 	EXP 	Fixation: autoDraw = False
136.5203 	EXP 	Frontmask: autoDraw = True
136.5370 	EXP 	Frontmask: autoDraw = False
136.5370 	EXP 	Primerarrow: autoDraw = True
136.5535 	EXP 	Backmask: autoDraw = True
136.5535 	EXP 	Primerarrow: autoDraw = False
136.5703 	EXP 	Stimulusarrow: autoDraw = True
136.5703 	EXP 	Backmask: autoDraw = False
136.6036 	EXP 	Stimulusarrow: autoDraw = False
136.8792 	EXP 	New trial (rep=0, index=2): {'trial': 71, 'coord': (0.5, 0), 'imagefilestim': 'leftblue.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'Oppcol', 'imagefileprim': 'leftpurple.png', 'primop': 0.15, 'onstcond': 'short', 'onst': 24}
136.8946 	DATA 	Keypress: right
136.8984 	EXP 	Fixation: autoDraw = False
136.8984 	EXP 	Stimulusarrow: autoDraw = False
136.8984 	EXP 	Backmask: autoDraw = False
136.8984 	EXP 	Frontmask: autoDraw = False
136.8984 	EXP 	Primerarrow: autoDraw = False
136.8984 	EXP 	Stimulusarrow: texRes = 128.0
136.8984 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
136.8984 	EXP 	Stimulusarrow: image = 'leftblue.png'
136.8984 	EXP 	Backmask: pos = array([0.5, 0. ])
136.8984 	EXP 	Frontmask: pos = array([0.5, 0. ])
136.8984 	EXP 	Primerarrow: texRes = 128.0
136.8984 	EXP 	Primerarrow: pos = array([0.5, 0. ])
136.8984 	EXP 	Primerarrow: image = 'leftpurple.png'
136.8984 	EXP 	Fixation: autoDraw = True
137.4033 	EXP 	Fixation: autoDraw = False
137.8035 	EXP 	Frontmask: autoDraw = True
137.8203 	EXP 	Frontmask: autoDraw = False
137.8203 	EXP 	Primerarrow: autoDraw = True
137.8370 	EXP 	Backmask: autoDraw = True
137.8370 	EXP 	Primerarrow: autoDraw = False
137.8536 	EXP 	Stimulusarrow: autoDraw = True
137.8536 	EXP 	Backmask: autoDraw = False
137.8867 	EXP 	Stimulusarrow: autoDraw = False
138.3425 	DATA 	Keypress: left
138.3637 	EXP 	New trial (rep=0, index=3): {'trial': 11, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
138.3800 	EXP 	Fixation: autoDraw = False
138.3800 	EXP 	Stimulusarrow: autoDraw = False
138.3800 	EXP 	Backmask: autoDraw = False
138.3800 	EXP 	Frontmask: autoDraw = False
138.3800 	EXP 	Primerarrow: autoDraw = False
138.3800 	EXP 	Stimulusarrow: texRes = 128.0
138.3800 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
138.3800 	EXP 	Stimulusarrow: image = 'leftpurple.png'
138.3800 	EXP 	Backmask: pos = array([0.5, 0. ])
138.3800 	EXP 	Frontmask: pos = array([0.5, 0. ])
138.3800 	EXP 	Primerarrow: texRes = 128.0
138.3800 	EXP 	Primerarrow: pos = array([0.5, 0. ])
138.3800 	EXP 	Primerarrow: image = None
138.3800 	EXP 	Fixation: autoDraw = True
138.8863 	EXP 	Fixation: autoDraw = False
139.2870 	EXP 	Frontmask: autoDraw = True
139.3036 	EXP 	Frontmask: autoDraw = False
139.3036 	EXP 	Primerarrow: autoDraw = True
139.3202 	EXP 	Backmask: autoDraw = True
139.3202 	EXP 	Primerarrow: autoDraw = False
139.3370 	EXP 	Stimulusarrow: autoDraw = True
139.3370 	EXP 	Backmask: autoDraw = False
139.3703 	EXP 	Stimulusarrow: autoDraw = False
139.7122 	EXP 	New trial (rep=0, index=4): {'trial': 31, 'coord': (0.5, 0), 'imagefilestim': 'leftblue.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
139.7276 	DATA 	Keypress: right
139.7315 	EXP 	Fixation: autoDraw = False
139.7315 	EXP 	Stimulusarrow: autoDraw = False
139.7315 	EXP 	Backmask: autoDraw = False
139.7315 	EXP 	Frontmask: autoDraw = False
139.7315 	EXP 	Primerarrow: autoDraw = False
139.7315 	EXP 	Stimulusarrow: texRes = 128.0
139.7315 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
139.7315 	EXP 	Stimulusarrow: image = 'leftblue.png'
139.7315 	EXP 	Backmask: pos = array([0.5, 0. ])
139.7315 	EXP 	Frontmask: pos = array([0.5, 0. ])
139.7315 	EXP 	Primerarrow: texRes = 128.0
139.7315 	EXP 	Primerarrow: pos = array([0.5, 0. ])
139.7315 	EXP 	Primerarrow: image = None
139.7315 	EXP 	Fixation: autoDraw = True
139.8743 	DATA 	Keypress: left
140.2365 	EXP 	Fixation: autoDraw = False
140.6369 	EXP 	Frontmask: autoDraw = True
140.6536 	EXP 	Frontmask: autoDraw = False
140.6536 	EXP 	Primerarrow: autoDraw = True
140.6701 	EXP 	Backmask: autoDraw = True
140.6701 	EXP 	Primerarrow: autoDraw = False
140.6870 	EXP 	Stimulusarrow: autoDraw = True
140.6870 	EXP 	Backmask: autoDraw = False
140.7202 	EXP 	Stimulusarrow: autoDraw = False
141.0456 	EXP 	New trial (rep=0, index=5): {'trial': 55, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'Oppcol', 'imagefileprim': 'leftblue.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
141.0604 	DATA 	Keypress: left
141.0642 	EXP 	Fixation: autoDraw = False
141.0642 	EXP 	Stimulusarrow: autoDraw = False
141.0642 	EXP 	Backmask: autoDraw = False
141.0642 	EXP 	Frontmask: autoDraw = False
141.0642 	EXP 	Primerarrow: autoDraw = False
141.0642 	EXP 	Stimulusarrow: texRes = 128.0
141.0642 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
141.0642 	EXP 	Stimulusarrow: image = 'leftpurple.png'
141.0642 	EXP 	Backmask: pos = array([0.5, 0. ])
141.0642 	EXP 	Frontmask: pos = array([0.5, 0. ])
141.0642 	EXP 	Primerarrow: texRes = 128.0
141.0642 	EXP 	Primerarrow: pos = array([0.5, 0. ])
141.0642 	EXP 	Primerarrow: image = 'leftblue.png'
141.0642 	EXP 	Fixation: autoDraw = True
141.5698 	EXP 	Fixation: autoDraw = False
142.3703 	EXP 	Frontmask: autoDraw = True
142.3869 	EXP 	Frontmask: autoDraw = False
142.3869 	EXP 	Primerarrow: autoDraw = True
142.4035 	EXP 	Backmask: autoDraw = True
142.4035 	EXP 	Primerarrow: autoDraw = False
142.4203 	EXP 	Stimulusarrow: autoDraw = True
142.4203 	EXP 	Backmask: autoDraw = False
142.4536 	EXP 	Stimulusarrow: autoDraw = False
142.8957 	EXP 	New trial (rep=0, index=6): {'trial': 27, 'coord': (-0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
142.9095 	DATA 	Keypress: left
142.9133 	EXP 	Fixation: autoDraw = False
142.9133 	EXP 	Stimulusarrow: autoDraw = False
142.9133 	EXP 	Backmask: autoDraw = False
142.9133 	EXP 	Frontmask: autoDraw = False
142.9133 	EXP 	Primerarrow: autoDraw = False
142.9133 	EXP 	Stimulusarrow: texRes = 128.0
142.9133 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
142.9133 	EXP 	Stimulusarrow: image = 'rightblue.png'
142.9133 	EXP 	Backmask: pos = array([-0.5,  0. ])
142.9133 	EXP 	Frontmask: pos = array([-0.5,  0. ])
142.9133 	EXP 	Primerarrow: texRes = 128.0
142.9133 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
142.9133 	EXP 	Primerarrow: image = None
142.9133 	EXP 	Fixation: autoDraw = True
143.4199 	EXP 	Fixation: autoDraw = False
143.8203 	EXP 	Frontmask: autoDraw = True
143.8370 	EXP 	Frontmask: autoDraw = False
143.8370 	EXP 	Primerarrow: autoDraw = True
143.8536 	EXP 	Backmask: autoDraw = True
143.8536 	EXP 	Primerarrow: autoDraw = False
143.8702 	EXP 	Stimulusarrow: autoDraw = True
143.8702 	EXP 	Backmask: autoDraw = False
143.9036 	EXP 	Stimulusarrow: autoDraw = False
144.5790 	EXP 	New trial (rep=0, index=7): {'trial': 20, 'coord': (-0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
144.5929 	DATA 	Keypress: right
144.5967 	EXP 	Fixation: autoDraw = False
144.5967 	EXP 	Stimulusarrow: autoDraw = False
144.5967 	EXP 	Backmask: autoDraw = False
144.5967 	EXP 	Frontmask: autoDraw = False
144.5967 	EXP 	Primerarrow: autoDraw = False
144.5967 	EXP 	Stimulusarrow: texRes = 128.0
144.5967 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
144.5967 	EXP 	Stimulusarrow: image = 'leftpurple.png'
144.5967 	EXP 	Backmask: pos = array([-0.5,  0. ])
144.5967 	EXP 	Frontmask: pos = array([-0.5,  0. ])
144.5967 	EXP 	Primerarrow: texRes = 128.0
144.5967 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
144.5967 	EXP 	Primerarrow: image = None
144.5967 	EXP 	Fixation: autoDraw = True
145.1030 	EXP 	Fixation: autoDraw = False
145.9037 	EXP 	Frontmask: autoDraw = True
145.9202 	EXP 	Frontmask: autoDraw = False
145.9202 	EXP 	Primerarrow: autoDraw = True
145.9370 	EXP 	Backmask: autoDraw = True
145.9370 	EXP 	Primerarrow: autoDraw = False
145.9537 	EXP 	Stimulusarrow: autoDraw = True
145.9537 	EXP 	Backmask: autoDraw = False
145.9868 	EXP 	Stimulusarrow: autoDraw = False
146.6290 	EXP 	New trial (rep=0, index=8): {'trial': 69, 'coord': (-0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'Oppcol', 'imagefileprim': 'rightpurple.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
146.6428 	DATA 	Keypress: left
146.6468 	EXP 	Fixation: autoDraw = False
146.6468 	EXP 	Stimulusarrow: autoDraw = False
146.6468 	EXP 	Backmask: autoDraw = False
146.6468 	EXP 	Frontmask: autoDraw = False
146.6468 	EXP 	Primerarrow: autoDraw = False
146.6468 	EXP 	Stimulusarrow: texRes = 128.0
146.6468 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
146.6468 	EXP 	Stimulusarrow: image = 'rightblue.png'
146.6468 	EXP 	Backmask: pos = array([-0.5,  0. ])
146.6468 	EXP 	Frontmask: pos = array([-0.5,  0. ])
146.6468 	EXP 	Primerarrow: texRes = 128.0
146.6468 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
146.6468 	EXP 	Primerarrow: image = 'rightpurple.png'
146.6468 	EXP 	Fixation: autoDraw = True
147.1530 	EXP 	Fixation: autoDraw = False
147.9536 	EXP 	Frontmask: autoDraw = True
147.9702 	EXP 	Frontmask: autoDraw = False
147.9702 	EXP 	Primerarrow: autoDraw = True
147.9869 	EXP 	Backmask: autoDraw = True
147.9869 	EXP 	Primerarrow: autoDraw = False
148.0037 	EXP 	Stimulusarrow: autoDraw = True
148.0037 	EXP 	Backmask: autoDraw = False
148.0370 	EXP 	Stimulusarrow: autoDraw = False
148.3426 	DATA 	Keypress: left
148.3624 	EXP 	New trial (rep=0, index=9): {'trial': 1, 'coord': (0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
148.3800 	EXP 	Fixation: autoDraw = False
148.3800 	EXP 	Stimulusarrow: autoDraw = False
148.3800 	EXP 	Backmask: autoDraw = False
148.3800 	EXP 	Frontmask: autoDraw = False
148.3800 	EXP 	Primerarrow: autoDraw = False
148.3800 	EXP 	Stimulusarrow: texRes = 128.0
148.3800 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
148.3800 	EXP 	Stimulusarrow: image = 'rightpurple.png'
148.3800 	EXP 	Backmask: pos = array([0.5, 0. ])
148.3800 	EXP 	Frontmask: pos = array([0.5, 0. ])
148.3800 	EXP 	Primerarrow: texRes = 128.0
148.3800 	EXP 	Primerarrow: pos = array([0.5, 0. ])
148.3800 	EXP 	Primerarrow: image = None
148.3800 	EXP 	Fixation: autoDraw = True
148.5758 	DATA 	Keypress: right
148.8867 	EXP 	Fixation: autoDraw = False
149.2869 	EXP 	Frontmask: autoDraw = True
149.3036 	EXP 	Frontmask: autoDraw = False
149.3036 	EXP 	Primerarrow: autoDraw = True
149.3203 	EXP 	Backmask: autoDraw = True
149.3203 	EXP 	Primerarrow: autoDraw = False
149.3369 	EXP 	Stimulusarrow: autoDraw = True
149.3369 	EXP 	Backmask: autoDraw = False
149.3703 	EXP 	Stimulusarrow: autoDraw = False
150.8265 	EXP 	New trial (rep=0, index=10): {'trial': 13, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
150.8446 	EXP 	Fixation: autoDraw = False
150.8446 	EXP 	Stimulusarrow: autoDraw = False
150.8446 	EXP 	Backmask: autoDraw = False
150.8446 	EXP 	Frontmask: autoDraw = False
150.8446 	EXP 	Primerarrow: autoDraw = False
150.8446 	EXP 	Stimulusarrow: texRes = 128.0
150.8446 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
150.8446 	EXP 	Stimulusarrow: image = 'leftpurple.png'
150.8446 	EXP 	Backmask: pos = array([0.5, 0. ])
150.8446 	EXP 	Frontmask: pos = array([0.5, 0. ])
150.8446 	EXP 	Primerarrow: texRes = 128.0
150.8446 	EXP 	Primerarrow: pos = array([0.5, 0. ])
150.8446 	EXP 	Primerarrow: image = None
150.8446 	EXP 	Fixation: autoDraw = True
151.3364 	EXP 	Fixation: autoDraw = False
151.7369 	EXP 	Frontmask: autoDraw = True
151.7536 	EXP 	Frontmask: autoDraw = False
151.7536 	EXP 	Primerarrow: autoDraw = True
151.7703 	EXP 	Backmask: autoDraw = True
151.7703 	EXP 	Primerarrow: autoDraw = False
151.7870 	EXP 	Stimulusarrow: autoDraw = True
151.7870 	EXP 	Backmask: autoDraw = False
151.8203 	EXP 	Stimulusarrow: autoDraw = False
152.2926 	DATA 	Keypress: left
152.3123 	EXP 	New trial (rep=0, index=11): {'trial': 29, 'coord': (-0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
152.3286 	EXP 	Fixation: autoDraw = False
152.3286 	EXP 	Stimulusarrow: autoDraw = False
152.3286 	EXP 	Backmask: autoDraw = False
152.3286 	EXP 	Frontmask: autoDraw = False
152.3286 	EXP 	Primerarrow: autoDraw = False
152.3286 	EXP 	Stimulusarrow: texRes = 128.0
152.3286 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
152.3286 	EXP 	Stimulusarrow: image = 'rightblue.png'
152.3286 	EXP 	Backmask: pos = array([-0.5,  0. ])
152.3286 	EXP 	Frontmask: pos = array([-0.5,  0. ])
152.3286 	EXP 	Primerarrow: texRes = 128.0
152.3286 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
152.3286 	EXP 	Primerarrow: image = None
152.3286 	EXP 	Fixation: autoDraw = True
152.8198 	EXP 	Fixation: autoDraw = False
153.6203 	EXP 	Frontmask: autoDraw = True
153.6370 	EXP 	Frontmask: autoDraw = False
153.6370 	EXP 	Primerarrow: autoDraw = True
153.6536 	EXP 	Backmask: autoDraw = True
153.6536 	EXP 	Primerarrow: autoDraw = False
153.6703 	EXP 	Stimulusarrow: autoDraw = True
153.6703 	EXP 	Backmask: autoDraw = False
153.7037 	EXP 	Stimulusarrow: autoDraw = False
154.2622 	EXP 	New trial (rep=0, index=12): {'trial': 34, 'coord': (0.5, 0), 'imagefilestim': 'leftblue.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
154.2749 	DATA 	Keypress: right
154.2788 	EXP 	Fixation: autoDraw = False
154.2788 	EXP 	Stimulusarrow: autoDraw = False
154.2788 	EXP 	Backmask: autoDraw = False
154.2788 	EXP 	Frontmask: autoDraw = False
154.2788 	EXP 	Primerarrow: autoDraw = False
154.2788 	EXP 	Stimulusarrow: texRes = 128.0
154.2788 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
154.2788 	EXP 	Stimulusarrow: image = 'leftblue.png'
154.2788 	EXP 	Backmask: pos = array([0.5, 0. ])
154.2788 	EXP 	Frontmask: pos = array([0.5, 0. ])
154.2788 	EXP 	Primerarrow: texRes = 128.0
154.2788 	EXP 	Primerarrow: pos = array([0.5, 0. ])
154.2788 	EXP 	Primerarrow: image = None
154.2788 	EXP 	Fixation: autoDraw = True
154.7698 	EXP 	Fixation: autoDraw = False
155.5703 	EXP 	Frontmask: autoDraw = True
155.5870 	EXP 	Frontmask: autoDraw = False
155.5870 	EXP 	Primerarrow: autoDraw = True
155.6036 	EXP 	Backmask: autoDraw = True
155.6036 	EXP 	Primerarrow: autoDraw = False
155.6203 	EXP 	Stimulusarrow: autoDraw = True
155.6203 	EXP 	Backmask: autoDraw = False
155.6537 	EXP 	Stimulusarrow: autoDraw = False
156.1957 	EXP 	New trial (rep=0, index=13): {'trial': 4, 'coord': (0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
156.2097 	DATA 	Keypress: left
156.2136 	EXP 	Fixation: autoDraw = False
156.2136 	EXP 	Stimulusarrow: autoDraw = False
156.2136 	EXP 	Backmask: autoDraw = False
156.2136 	EXP 	Frontmask: autoDraw = False
156.2136 	EXP 	Primerarrow: autoDraw = False
156.2136 	EXP 	Stimulusarrow: texRes = 128.0
156.2136 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
156.2136 	EXP 	Stimulusarrow: image = 'rightpurple.png'
156.2136 	EXP 	Backmask: pos = array([0.5, 0. ])
156.2136 	EXP 	Frontmask: pos = array([0.5, 0. ])
156.2136 	EXP 	Primerarrow: texRes = 128.0
156.2136 	EXP 	Primerarrow: pos = array([0.5, 0. ])
156.2136 	EXP 	Primerarrow: image = None
156.2136 	EXP 	Fixation: autoDraw = True
156.7199 	EXP 	Fixation: autoDraw = False
157.5202 	EXP 	Frontmask: autoDraw = True
157.5369 	EXP 	Frontmask: autoDraw = False
157.5369 	EXP 	Primerarrow: autoDraw = True
