85.6864 	EXP 	New trial (rep=0, index=0): {'trial': 14, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'long', 'onst': 48}
85.6957 	DATA 	Keypress: space
85.6995 	EXP 	Instruction_text: autoDraw = False
85.6995 	EXP 	Stimulusarrow: texRes = 128.0
85.6995 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
85.6995 	EXP 	Stimulusarrow: image = 'leftpurple.png'
85.6995 	EXP 	Backmask: pos = array([0.5, 0. ])
85.6995 	EXP 	Frontmask: pos = array([0.5, 0. ])
85.6995 	EXP 	Primerarrow: texRes = 128.0
85.6995 	EXP 	Primerarrow: pos = array([0.5, 0. ])
85.6995 	EXP 	Primerarrow: image = None
85.6995 	EXP 	Fixation: autoDraw = True
86.2016 	EXP 	Fixation: autoDraw = False
87.0020 	EXP 	Frontmask: autoDraw = True
87.0184 	EXP 	Frontmask: autoDraw = False
87.0184 	EXP 	Primerarrow: autoDraw = True
87.0353 	EXP 	Backmask: autoDraw = True
87.0353 	EXP 	Primerarrow: autoDraw = False
87.0618 	EXP 	Stimulusarrow: autoDraw = True
87.0618 	EXP 	Backmask: autoDraw = False
87.1011 	EXP 	Stimulusarrow: autoDraw = False
88.5604 	EXP 	New trial (rep=0, index=1): {'trial': 55, 'coord': (0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'Oppcol', 'imagefileprim': 'leftblue.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
88.5808 	EXP 	Fixation: autoDraw = False
88.5808 	EXP 	Stimulusarrow: autoDraw = False
88.5808 	EXP 	Backmask: autoDraw = False
88.5808 	EXP 	Frontmask: autoDraw = False
88.5808 	EXP 	Primerarrow: autoDraw = False
88.5808 	EXP 	Stimulusarrow: texRes = 128.0
88.5808 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
88.5808 	EXP 	Stimulusarrow: image = 'leftpurple.png'
88.5808 	EXP 	Backmask: pos = array([0.5, 0. ])
88.5808 	EXP 	Frontmask: pos = array([0.5, 0. ])
88.5808 	EXP 	Primerarrow: texRes = 128.0
88.5808 	EXP 	Primerarrow: pos = array([0.5, 0. ])
88.5808 	EXP 	Primerarrow: image = 'leftblue.png'
88.5808 	EXP 	Fixation: autoDraw = True
89.0851 	EXP 	Fixation: autoDraw = False
89.8852 	EXP 	Frontmask: autoDraw = True
89.9020 	EXP 	Frontmask: autoDraw = False
89.9020 	EXP 	Primerarrow: autoDraw = True
89.9184 	EXP 	Backmask: autoDraw = True
89.9184 	EXP 	Primerarrow: autoDraw = False
89.9353 	EXP 	Stimulusarrow: autoDraw = True
89.9353 	EXP 	Backmask: autoDraw = False
89.9684 	EXP 	Stimulusarrow: autoDraw = False
91.4248 	EXP 	New trial (rep=0, index=2): {'trial': 18, 'coord': (-0.5, 0), 'imagefilestim': 'leftpurple.png', 'clrop': 0.15, 'correc': 'left', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
91.4447 	EXP 	Fixation: autoDraw = False
91.4447 	EXP 	Stimulusarrow: autoDraw = False
91.4447 	EXP 	Backmask: autoDraw = False
91.4447 	EXP 	Frontmask: autoDraw = False
91.4447 	EXP 	Primerarrow: autoDraw = False
91.4447 	EXP 	Stimulusarrow: texRes = 128.0
91.4447 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
91.4447 	EXP 	Stimulusarrow: image = 'leftpurple.png'
91.4447 	EXP 	Backmask: pos = array([-0.5,  0. ])
91.4447 	EXP 	Frontmask: pos = array([-0.5,  0. ])
91.4447 	EXP 	Primerarrow: texRes = 128.0
91.4447 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
91.4447 	EXP 	Primerarrow: image = None
91.4447 	EXP 	Fixation: autoDraw = True
91.9514 	EXP 	Fixation: autoDraw = False
92.3520 	EXP 	Frontmask: autoDraw = True
92.3685 	EXP 	Frontmask: autoDraw = False
92.3685 	EXP 	Primerarrow: autoDraw = True
92.3853 	EXP 	Backmask: autoDraw = True
92.3853 	EXP 	Primerarrow: autoDraw = False
92.4020 	EXP 	Stimulusarrow: autoDraw = True
92.4020 	EXP 	Backmask: autoDraw = False
92.4353 	EXP 	Stimulusarrow: autoDraw = False
93.0420 	DATA 	Keypress: left
93.0723 	EXP 	New trial (rep=0, index=3): {'trial': 27, 'coord': (-0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
93.0869 	EXP 	Fixation: autoDraw = False
93.0869 	EXP 	Stimulusarrow: autoDraw = False
93.0869 	EXP 	Backmask: autoDraw = False
93.0869 	EXP 	Frontmask: autoDraw = False
93.0869 	EXP 	Primerarrow: autoDraw = False
93.0869 	EXP 	Stimulusarrow: texRes = 128.0
93.0869 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
93.0869 	EXP 	Stimulusarrow: image = 'rightblue.png'
93.0869 	EXP 	Backmask: pos = array([-0.5,  0. ])
93.0869 	EXP 	Frontmask: pos = array([-0.5,  0. ])
93.0869 	EXP 	Primerarrow: texRes = 128.0
93.0869 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
93.0869 	EXP 	Primerarrow: image = None
93.0869 	EXP 	Fixation: autoDraw = True
93.5854 	EXP 	Fixation: autoDraw = False
93.9854 	EXP 	Frontmask: autoDraw = True
94.0020 	EXP 	Frontmask: autoDraw = False
94.0020 	EXP 	Primerarrow: autoDraw = True
94.0186 	EXP 	Backmask: autoDraw = True
94.0186 	EXP 	Primerarrow: autoDraw = False
94.0354 	EXP 	Stimulusarrow: autoDraw = True
94.0354 	EXP 	Backmask: autoDraw = False
94.0685 	EXP 	Stimulusarrow: autoDraw = False
95.5249 	EXP 	New trial (rep=0, index=4): {'trial': 69, 'coord': (-0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'Oppcol', 'imagefileprim': 'rightpurple.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
95.5452 	EXP 	Fixation: autoDraw = False
95.5452 	EXP 	Stimulusarrow: autoDraw = False
95.5452 	EXP 	Backmask: autoDraw = False
95.5452 	EXP 	Frontmask: autoDraw = False
95.5452 	EXP 	Primerarrow: autoDraw = False
95.5452 	EXP 	Stimulusarrow: texRes = 128.0
95.5452 	EXP 	Stimulusarrow: pos = array([-0.5,  0. ])
95.5452 	EXP 	Stimulusarrow: image = 'rightblue.png'
95.5452 	EXP 	Backmask: pos = array([-0.5,  0. ])
95.5452 	EXP 	Frontmask: pos = array([-0.5,  0. ])
95.5452 	EXP 	Primerarrow: texRes = 128.0
95.5452 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
95.5452 	EXP 	Primerarrow: image = 'rightpurple.png'
95.5452 	EXP 	Fixation: autoDraw = True
96.0520 	EXP 	Fixation: autoDraw = False
96.8512 	EXP 	Frontmask: autoDraw = True
96.8678 	EXP 	Frontmask: autoDraw = False
96.8678 	EXP 	Primerarrow: autoDraw = True
96.8845 	EXP 	Backmask: autoDraw = True
96.8845 	EXP 	Primerarrow: autoDraw = False
96.9010 	EXP 	Stimulusarrow: autoDraw = True
96.9010 	EXP 	Backmask: autoDraw = False
96.9345 	EXP 	Stimulusarrow: autoDraw = False
98.3914 	EXP 	New trial (rep=0, index=5): {'trial': 2, 'coord': (0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
98.4141 	EXP 	Fixation: autoDraw = False
98.4141 	EXP 	Stimulusarrow: autoDraw = False
98.4141 	EXP 	Backmask: autoDraw = False
98.4141 	EXP 	Frontmask: autoDraw = False
98.4141 	EXP 	Primerarrow: autoDraw = False
98.4141 	EXP 	Stimulusarrow: texRes = 128.0
98.4141 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
98.4141 	EXP 	Stimulusarrow: image = 'rightpurple.png'
98.4141 	EXP 	Backmask: pos = array([0.5, 0. ])
98.4141 	EXP 	Frontmask: pos = array([0.5, 0. ])
98.4141 	EXP 	Primerarrow: texRes = 128.0
98.4141 	EXP 	Primerarrow: pos = array([0.5, 0. ])
98.4141 	EXP 	Primerarrow: image = None
98.4141 	EXP 	Fixation: autoDraw = True
98.9180 	EXP 	Fixation: autoDraw = False
99.3184 	EXP 	Frontmask: autoDraw = True
99.3353 	EXP 	Frontmask: autoDraw = False
99.3353 	EXP 	Primerarrow: autoDraw = True
99.3521 	EXP 	Backmask: autoDraw = True
99.3521 	EXP 	Primerarrow: autoDraw = False
99.3684 	EXP 	Stimulusarrow: autoDraw = True
99.3684 	EXP 	Backmask: autoDraw = False
99.4020 	EXP 	Stimulusarrow: autoDraw = False
99.9768 	EXP 	New trial (rep=0, index=6): {'trial': 1, 'coord': (0.5, 0), 'imagefilestim': 'rightpurple.png', 'clrop': 0.15, 'correc': 'right', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
99.9833 	DATA 	Keypress: right
99.9870 	EXP 	Fixation: autoDraw = False
99.9870 	EXP 	Stimulusarrow: autoDraw = False
99.9870 	EXP 	Backmask: autoDraw = False
99.9870 	EXP 	Frontmask: autoDraw = False
99.9870 	EXP 	Primerarrow: autoDraw = False
99.9870 	EXP 	Stimulusarrow: texRes = 128.0
99.9870 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
99.9870 	EXP 	Stimulusarrow: image = 'rightpurple.png'
99.9870 	EXP 	Backmask: pos = array([0.5, 0. ])
99.9870 	EXP 	Frontmask: pos = array([0.5, 0. ])
99.9870 	EXP 	Primerarrow: texRes = 128.0
99.9870 	EXP 	Primerarrow: pos = array([0.5, 0. ])
99.9870 	EXP 	Primerarrow: image = None
99.9870 	EXP 	Fixation: autoDraw = True
100.4850 	EXP 	Fixation: autoDraw = False
100.8853 	EXP 	Frontmask: autoDraw = True
100.9017 	EXP 	Frontmask: autoDraw = False
100.9017 	EXP 	Primerarrow: autoDraw = True
100.9184 	EXP 	Backmask: autoDraw = True
100.9184 	EXP 	Primerarrow: autoDraw = False
100.9352 	EXP 	Stimulusarrow: autoDraw = True
100.9352 	EXP 	Backmask: autoDraw = False
100.9684 	EXP 	Stimulusarrow: autoDraw = False
101.4903 	DATA 	Keypress: right
101.5105 	EXP 	New trial (rep=0, index=7): {'trial': 22, 'coord': (0.5, 0), 'imagefilestim': 'rightblue.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'None', 'imagefileprim': None, 'primop': None, 'onstcond': 'short', 'onst': 24}
101.5203 	EXP 	Fixation: autoDraw = False
101.5203 	EXP 	Stimulusarrow: autoDraw = False
101.5203 	EXP 	Backmask: autoDraw = False
101.5203 	EXP 	Frontmask: autoDraw = False
101.5203 	EXP 	Primerarrow: autoDraw = False
101.5203 	EXP 	Stimulusarrow: texRes = 128.0
101.5203 	EXP 	Stimulusarrow: pos = array([0.5, 0. ])
101.5203 	EXP 	Stimulusarrow: image = 'rightblue.png'
101.5203 	EXP 	Backmask: pos = array([0.5, 0. ])
101.5203 	EXP 	Frontmask: pos = array([0.5, 0. ])
101.5203 	EXP 	Primerarrow: texRes = 128.0
101.5203 	EXP 	Primerarrow: pos = array([0.5, 0. ])
101.5203 	EXP 	Primerarrow: image = None
101.5203 	EXP 	Fixation: autoDraw = True
102.0185 	EXP 	Fixation: autoDraw = False
102.4185 	EXP 	Frontmask: autoDraw = True
102.4354 	EXP 	Frontmask: autoDraw = False
102.4354 	EXP 	Primerarrow: autoDraw = True
102.4519 	EXP 	Backmask: autoDraw = True
102.4519 	EXP 	Primerarrow: autoDraw = False
102.4684 	EXP 	Stimulusarrow: autoDraw = True
102.4684 	EXP 	Backmask: autoDraw = False
102.5018 	EXP 	Stimulusarrow: autoDraw = False
102.9770 	EXP 	New trial (rep=0, index=8): {'trial': 79, 'coord': (-0.5, 0), 'imagefilestim': 'leftblue.png', 'clrop': 0.15, 'correc': 'None', 'primcond': 'Oppcol', 'imagefileprim': 'leftpurple.png', 'primop': 0.15, 'onstcond': 'long', 'onst': 48}
102.9925 	DATA 	Keypress: right
102.9964 	EXP 	Fixation: autoDraw = False
102.9964 	EXP 	Stimulusarrow: autoDraw = False
102.9964 	EXP 	Backmask: autoDraw = False
102.9964 	EXP 	Frontmask: autoDraw = False
102.9964 	EXP 	Primerarrow: autoDraw = False
102.9964 	EXP 	Stimulusarrow: texRes = 128.0
