trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
38,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,9,9,37,,,,,,,250.23386469995603,250.74044960015453,251.19113910011947,251.2244337000884,251.1743821001146,251.19113910011947,251.14105370012112,251.1577524000313,251.1577524000313,251.1743821001146,left,0,251.19113910011947,None,0.6795407999306917,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
23,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,10,10,22,,,,,,,251.9001410000492,252.40763409994543,252.8577831001021,252.8911347000394,252.84117219992913,252.8577831001021,252.80777760013007,252.82445150008425,252.82445150008425,252.84117219992913,right,0,252.8577831001021,None,0.6771305999718606,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
45,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,11,11,44,,,,,,,253.56926540005952,254.0740664000623,254.92438170011155,254.95775200007483,254.9077268000692,254.92438170011155,254.87438310007565,254.89105570013635,254.89105570013635,254.9077268000692,None,0,254.92438170011155,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
37,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,12,12,36,,,,,,,256.4329699999653,256.9241184000857,257.37447779998183,257.4077985000331,257.3576820001472,257.37447779998183,257.3243510001339,257.34114110004157,257.34114110004157,257.3576820001472,left,0,257.37447779998183,256.4329699999653,0.6243044000584632,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
5,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,13,13,4,,,,,,,258.032763000112,258.5239759001415,259.3743807000574,259.40772440005094,259.3578067999333,259.3743807000574,259.32456610002555,259.3410499000456,259.3410499000456,259.3578067999333,right,1,259.3743807000574,None,0.5287029999308288,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
55,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,14,14,54,,,,,,,259.9348311999347,260.4407993000932,261.2910736000631,261.3243794001173,261.2745064999908,261.2910736000631,261.24106599995866,261.2576703999657,261.2576703999657,261.2745064999908,None,1,261.2910736000631,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
17,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,15,15,16,,,,,,,262.7994381999597,263.2909492000472,263.7410518999677,263.7743778000586,263.7243743999861,263.7410518999677,263.69112999993376,263.70768420002423,263.70768420002423,263.7243743999861,left,1,263.7410518999677,262.7994381999597,0.5939245000481606,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
6,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,16,16,5,,,,,,,264.36653180001304,264.8573298000265,265.30773340002634,265.34101720014587,265.2910242001526,265.30773340002634,265.25768800009973,265.27445220015943,265.27445220015943,265.2910242001526,None,1,265.30773340002634,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
67,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,17,17,66,,,,,,,266.81647890014574,267.3070313001517,267.7577254001517,267.79107809998095,267.7410442000255,267.7577254001517,267.70774210011587,267.7243494000286,267.7243494000286,267.7410442000255,None,0,267.7577254001517,266.81647890014574,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
35,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,18,18,34,,,,,,,269.26521540014073,269.7573235000018,270.6076996999327,270.6410650999751,270.59100809996016,270.6076996999327,270.55775870010257,270.57445980003104,270.57445980003104,270.59100809996016,None,0,270.6076996999327,269.26521540014073,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
36,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,19,19,35,,,,,,,272.11253580008633,272.607262799982,273.05779880005866,273.09113029995933,273.04110580007546,273.05779880005866,273.0076798000373,273.02443400002085,273.02443400002085,273.04110580007546,left,0,273.05779880005866,272.11253580008633,0.8611546999309212,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
11,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,20,20,10,,,,,,,273.94921090011485,274.4406572000589,274.8911185001489,274.92444900004193,274.87437189999036,274.8911185001489,274.8410784001462,274.85774670005776,274.85774670005776,274.87437189999036,None,1,274.8911185001489,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
80,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,21,21,79,,,,,,,276.3994545999449,276.8908160000574,277.7412038000766,277.77445779996924,277.7243799001444,277.7412038000766,277.69107259996235,277.7076721000485,277.7076721000485,277.7243799001444,left,0,277.7412038000766,276.3994545999449,0.6418139000888914,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
52,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,22,22,51,,,,,,,278.4202658999711,278.92395419999957,279.3743700000923,279.40771330008283,279.3577221001033,279.3743700000923,279.3243702999316,279.3409647999797,279.3409647999797,279.3577221001033,None,1,279.3743700000923,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
2,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,23,23,1,,,,,,,280.8804955999367,281.3740038999822,281.824340299936,281.8577940000687,281.80773880006745,281.824340299936,281.7743695001118,281.79111690004356,281.79111690004356,281.80773880006745,right,1,281.824340299936,280.8804955999367,0.5265706998761743,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
57,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,24,24,56,,,,,,,282.3840868000407,282.89061370003037,283.34103689994663,283.37433680007234,283.3243438000791,283.34103689994663,283.2910468999762,283.3077353001572,283.3077353001572,283.3243438000791,left,1,283.34103689994663,None,0.4819755000062287,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
19,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,25,25,18,,,,,,,283.85067320009694,284.3573156001512,285.20770690008067,285.2410461001564,285.19081729999743,285.20770690008067,285.15778769995086,285.1744160000235,285.1744160000235,285.19081729999743,left,1,285.20770690008067,None,0.5192037001252174,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
22,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,26,26,21,,,,,,,285.76608410011977,286.2575991000049,286.7077435001265,286.7411355001386,286.691029000096,286.7077435001265,286.65778800006956,286.6743739999365,286.6743739999365,286.691029000096,right,0,286.7077435001265,None,0.42721290001645684,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
51,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,27,27,50,,,,,,,287.16822300013155,287.67381900013424,288.1244797001127,288.1577002000995,288.1075395999942,288.1244797001127,288.0743587000761,288.09109889995307,288.09109889995307,288.1075395999942,None,1,288.1244797001127,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
8,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,28,28,7,,,,,,,289.63161060004495,290.12425210000947,290.5747440000996,290.60773460008204,290.5577938000206,290.5747440000996,290.524349299958,290.5410927000921,290.5410927000921,290.5577938000206,None,1,290.5747440000996,289.63161060004495,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
61,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,29,29,60,,,,,,,292.0816266001202,292.57402219995856,293.0243226001039,293.057718800148,293.0077726999298,293.0243226001039,292.97444840008393,292.99103290005587,292.99103290005587,293.0077726999298,right,0,293.0243226001039,292.0816266001202,0.5744874000083655,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
15,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,30,30,14,,,,,,,293.634956800146,294.1406467000488,294.9910347000696,295.02445630007423,294.9743904999923,294.9910347000696,294.941095800139,294.9577818000689,294.9577818000689,294.9743904999923,None,1,294.9910347000696,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
27,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,31,31,26,,,,,,,296.4981567999348,296.99038870004006,297.4409434001427,297.4743641000241,297.4244473001454,297.4409434001427,297.3910079000052,297.4077463001013,297.4077463001013,297.4244473001454,None,0,297.4409434001427,296.4981567999348,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
53,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,32,32,52,,,,,,,298.9494328999426,299.44066180009395,299.891001699958,299.92436640011147,299.8743586000055,299.891001699958,299.84103170013987,299.85770640010014,299.85770640010014,299.8743586000055,None,1,299.891001699958,298.9494328999426,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
20,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,33,33,19,,,,,,,301.39950309996493,301.89093120000325,302.74107590015046,302.77436490007676,302.72436270001344,302.74107590015046,302.69103170000017,302.70771680003963,302.70771680003963,302.72436270001344,left,1,302.74107590015046,301.39950309996493,0.5056696000974625,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
68,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,34,34,67,,,,,,,303.28508580010384,303.7905919000041,304.241083699977,304.27435880014673,304.2244313999545,304.241083699977,304.19103770004585,304.2076948999893,304.2076948999893,304.2244313999545,None,0,304.241083699977,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
1,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,35,35,0,,,,,,,305.7507216001395,306.2572139000986,306.70753390016034,306.74107119999826,306.6911127001513,306.70753390016034,306.6576078000944,306.6743352001067,306.6743352001067,306.6911127001513,right,1,306.70753390016034,305.7507216001395,0.5871512999292463,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
43,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,36,36,42,,,,,,,307.3351166001521,307.8406581999734,308.2910563000478,308.324322800152,308.27436750009656,308.2910563000478,308.24102760013193,308.2576892999932,308.2576892999932,308.27436750009656,right,1,308.2910563000478,None,0.5877233999781311,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
41,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,37,37,40,,,,,,,308.91894889995456,309.423726900015,309.87439960008487,309.9076582000125,309.8576724999584,309.87439960008487,309.8242767001502,309.8409871000331,309.8409871000331,309.8576724999584,right,1,309.87439960008487,None,0.476457400014624,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
3,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,38,38,2,,,,,,,310.3892535001505,310.8908576001413,311.3411117999349,311.37444050004706,311.32435959996656,311.3411117999349,311.2910277999472,311.3077204001602,311.3077204001602,311.32435959996656,None,0,311.3411117999349,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
75,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,39,39,74,,,,,,,312.8494168999605,313.3406507000327,314.19102480006404,314.2243665000424,314.1743715000339,314.19102480006404,314.14110300014727,314.157701499993,314.157701499993,314.1743715000339,None,0,314.19102480006404,312.8494168999605,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
24,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,40,40,23,,,,,,,315.69823810015805,316.19044809998013,317.0411112001166,317.074310899945,317.0243563000113,317.0411112001166,316.991006199969,317.0077470999677,317.0077470999677,317.0243563000113,right,0,317.0411112001166,315.69823810015805,0.589541400084272,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
59,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,41,41,58,,,,,,,317.6684002999682,318.17367490008473,319.02447360008955,319.0576399001293,319.0077136999462,319.02447360008955,318.97431690013036,318.9910208999645,318.9910208999645,319.0077136999462,left,1,319.02447360008955,None,0.5104119000025094,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
16,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,42,42,15,,,,,,,319.5681388999801,320.07391780009493,320.52436830010265,320.55777300009504,320.5076814999338,320.52436830010265,320.4741628000047,320.4909200000111,320.4909200000111,320.5076814999338,left,1,320.52436830010265,None,0.514950699871406,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
44,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,43,43,43,,,,,,,321.068253000034,321.5738444000017,322.42438430013135,322.45770559995435,322.40772849996574,322.42438430013135,322.3743581001181,322.39107250003144,322.39107250003144,322.40772849996574,right,1,322.42438430013135,None,0.5665174999739975,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
74,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,44,44,73,,,,,,,323.0187659000512,323.52395009994507,324.37431640014984,324.4076601001434,324.3576607001014,324.37431640014984,324.32438290002756,324.34101880015805,324.34101880015805,324.3576607001014,None,0,324.37431640014984,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
40,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,45,45,39,,,,,,,325.8829463000875,326.3739865999669,327.2243468000088,327.2576814000495,327.20772810000926,327.2243468000088,327.1744415999856,327.19104630011134,327.19104630011134,327.20772810000926,left,0,327.2243468000088,325.8829463000875,0.45453720004297793,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
72,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,46,46,71,,,,,,,327.7179146001581,328.2240325999446,328.67433000006713,328.70768849994056,328.6577646001242,328.67433000006713,328.624448500108,328.64101710007526,328.64101710007526,328.6577646001242,None,0,328.67433000006713,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
47,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,47,47,46,,,,,,,330.18484490015544,330.69061110005714,331.14110300014727,331.1744290001225,331.12439760006964,331.14110300014727,331.0910143000074,331.1076835000422,331.1076835000422,331.12439760006964,None,1,331.14110300014727,330.18484490015544,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
28,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,48,48,27,,,,,,,332.65110080013983,333.15743150003254,333.6077217999846,333.6410370999947,333.59098360012285,333.6077217999846,333.5577452001162,333.57447040011175,333.57447040011175,333.59098360012285,None,0,333.6077217999846,332.65110080013983,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
29,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,49,49,28,,,,,,,335.1144306000788,335.60729010007344,336.4576823001262,336.49101310013793,336.44101359997876,336.4576823001262,336.4076487000566,336.42443419992924,336.42443419992924,336.44101359997876,None,0,336.4576823001262,335.1144306000788,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
48,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,50,50,47,,,,,,,337.9571740999818,338.45726500009187,338.90771840000525,338.94024630007334,338.89104170002975,338.90771840000525,338.85761629999615,338.874349599937,338.874349599937,338.89104170002975,None,1,338.90771840000525,337.9571740999818,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
14,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,51,51,13,,,,,,,340.4162165999878,340.90696580009535,341.7577005000785,341.7910971001256,341.74102389998734,341.7577005000785,341.70776359993033,341.7243401000742,341.7243401000742,341.74102389998734,None,1,341.7577005000785,340.4162165999878,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
13,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,52,52,12,,,,,,,343.26275900006294,343.757084999932,344.20768390013836,344.24100579996593,344.19108549994417,344.20768390013836,344.1577651000116,344.17422639997676,344.17422639997676,344.19108549994417,None,1,344.20768390013836,343.26275900006294,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
12,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,53,53,11,,,,,,,345.7152939999942,346.20727200014517,346.6577596999705,346.6910272000823,346.6410439000465,346.6577596999705,346.6077422001399,346.62443850003183,346.62443850003183,346.6410439000465,None,1,346.6577596999705,345.7152939999942,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
63,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,54,54,62,,,,,,,348.166144200135,348.6572453000117,349.1076889000833,349.1410934999585,349.09110080008395,349.1076889000833,349.05776700004935,349.0743368000258,349.0743368000258,349.09110080008395,right,0,349.1076889000833,348.166144200135,0.47497319988906384,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
58,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,55,55,57,,,,,,,349.6197756000329,350.12393240001984,350.5743357001338,350.607665900141,350.55768289999105,350.5743357001338,350.52442130004056,350.540934599936,350.540934599936,350.55768289999105,left,1,350.5743357001338,None,0.40057649998925626,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
73,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,56,56,72,,,,,,,351.0024059000425,351.5072317000013,351.9576735000592,351.99095840007067,351.9410029000137,351.9576735000592,351.90770879993215,351.92439069994725,351.92439069994725,351.9410029000137,None,0,351.9576735000592,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
64,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,57,57,63,,,,,,,353.46801530011,353.97398180002347,354.82432970008813,354.85767009994015,354.8077128001023,354.82432970008813,354.7743262001313,354.79102330002934,354.79102330002934,354.8077128001023,right,0,354.82432970008813,353.46801530011,0.4383129000198096,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
7,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,58,58,6,,,,,,,355.30302820005454,355.8072097999975,356.2577571000438,356.291049499996,356.24101040000096,356.2577571000438,356.2076898999512,356.2244323999621,356.2244323999621,356.24101040000096,None,1,356.2577571000438,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
79,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,59,59,78,,,,,,,357.7660827001091,358.2570994000416,359.1076692000497,359.14101300016046,359.09099339996465,359.1076692000497,359.0576730000321,359.0741727000568,359.0741727000568,359.09099339996465,left,0,359.1076692000497,357.7660827001091,0.4750759999733418,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
31,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,60,60,30,,,,,,,359.61829450004734,360.12383690010756,360.57376980013214,360.60761140007526,360.55696030007675,360.57376980013214,360.52433290006593,360.54070060001686,360.54070060001686,360.55696030007675,None,0,360.57376980013214,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,61,61,8,,,,,,,362.0818322999403,362.5741145000793,363.42442249995656,363.4576646001078,363.4076676000841,363.42442249995656,363.3743478001561,363.3910859001335,363.3910859001335,363.4076676000841,None,1,363.42442249995656,362.0818322999403,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
78,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,62,62,77,,,,,,,364.9339338000864,365.44082190003246,365.89100060006604,365.9243018999696,365.8743054000661,365.89100060006604,365.8409710000269,365.85765979997814,365.85765979997814,365.8743054000661,left,0,365.89100060006604,364.9339338000864,0.4438017001375556,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
54,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,63,63,53,,,,,,,366.36893040011637,366.87377740000375,367.72435309994034,367.7575596999377,367.70766620012,367.72435309994034,367.67432889994234,367.6910048001446,367.6910048001446,367.70766620012,None,1,367.72435309994034,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
18,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,64,64,17,,,,,,,369.2326142000966,369.72384959994815,370.1743006000761,370.20769629999995,370.1576712001115,370.1743006000761,370.12432410009205,370.14106400008313,370.14106400008313,370.1576712001115,left,1,370.1743006000761,369.2326142000966,0.4803673999849707,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
25,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,65,65,24,,,,,,,370.6833937000483,371.19060180010274,372.04099839995615,372.0743226001505,372.0242697999347,372.04099839995615,371.9909560000524,372.00775959994644,372.00775959994644,372.0242697999347,right,0,372.04099839995615,None,0.4856547999661416,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
21,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,66,66,20,,,,,,,372.5664514999371,373.07425930001773,373.5244066999294,373.5576989001129,373.50774509995244,373.5244066999294,373.4744168999605,373.4909928000998,373.4909928000998,373.50774509995244,right,0,373.5244066999294,None,0.5540076000615954,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
33,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,67,67,32,,,,,,,374.11835450003855,374.6239211000502,375.0742918001488,375.1077128001489,375.05765760014765,375.0742918001488,375.02427619998343,375.04101240006275,375.04101240006275,375.05765760014765,None,0,375.0742918001488,None,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
70,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,68,68,69,,,,,,,376.58380599995144,377.0904457999859,377.94108120002784,377.97414380009286,377.92432270012796,377.94108120002784,377.8910229001194,377.90767100011,377.90767100011,377.92432270012796,None,0,377.94108120002784,376.58380599995144,,6,001,2021_Dec_01_1446,Final,2021.2.3,60.013238923503756,
