trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
34,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,12,12,33,,,,,,,154.27877070009708,154.7698003000114,155.6202607001178,155.65368110011332,155.60358049999923,155.6202607001178,155.57027410017326,155.5869535000529,155.5869535000529,155.60358049999923,left,1,155.6202607001178,None,0.5595879000611603,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
4,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,13,13,3,,,,,,,156.21360700018704,156.71991630014963,157.57028129999526,157.60354610020295,157.55356910009868,157.57028129999526,157.52021780004725,157.5369353001006,157.5369353001006,157.55356910009868,None,0,157.57028129999526,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
28,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,14,14,27,,,,,,,159.07809470011853,159.569890800165,160.01959770009853,160.05256720003672,160.0037497000303,160.01959770009853,159.97031050012447,159.98684400017373,159.98684400017373,160.0037497000303,right,1,160.01959770009853,159.07809470011853,0.6723470999859273,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
59,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,15,15,58,,,,,,,160.73307300009765,161.2364720001351,162.08688070019707,162.12021790002473,162.07018880010583,162.08688070019707,162.0369723001495,162.05360099999234,162.05360099999234,162.07018880010583,None,0,162.08688070019707,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
74,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,16,16,73,,,,,,,163.59714850015007,164.10312640015036,164.95351730007678,164.98695620009676,164.93686990020797,164.95351730007678,164.90350040001795,164.92023180006072,164.92023180006072,164.93686990020797,left,1,164.95351730007678,163.59714850015007,0.8581899998243898,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,17,17,8,,,,,,,165.84527940000407,166.33675950020552,167.186944300076,167.22001360007562,167.1702064999845,167.186944300076,167.1369462001603,167.15350130014122,167.15350130014122,167.1702064999845,None,1,167.186944300076,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
77,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,18,18,76,,,,,,,168.6943905001972,169.18640440003946,169.63687749998644,169.6702674999833,169.6203437000513,169.63687749998644,169.58694330020808,169.60363280004822,169.60363280004822,169.6203437000513,None,1,169.63687749998644,168.6943905001972,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
7,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,19,19,6,,,,,,,171.14681609999388,171.65336720016785,172.10357610019855,172.13691660016775,172.08695090003312,172.10357610019855,172.05362460017204,172.0702171002049,172.0702171002049,172.08695090003312,right,0,172.10357610019855,171.14681609999388,0.6202269999776036,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
30,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,20,20,29,,,,,,,172.7615066000726,173.25302740000188,174.10368650010787,174.13692379998975,174.08692290005274,174.10368650010787,174.05354180000722,174.0702943999786,174.0702943999786,174.08692290005274,right,1,174.10368650010787,None,0.5723989999387413,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
47,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,21,21,46,,,,,,,174.715087500168,175.21986340009607,175.67024460015818,175.7036091000773,175.65355890011415,175.67024460015818,175.62025180016644,175.63696430018172,175.63696430018172,175.65355890011415,right,0,175.67024460015818,None,0.4135441000107676,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
60,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,22,22,59,,,,,,,176.1146743001882,176.61984190018848,177.47020420012996,177.50336920004338,177.453510500025,177.47020420012996,177.4202559001278,177.43700750009157,177.43700750009157,177.453510500025,left,1,177.47020420012996,None,0.5015928000211716,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
41,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,23,23,40,,,,,,,177.9984037000686,178.50311420019716,178.95360330003314,178.98691590013914,178.9369549001567,178.95360330003314,178.90363010019064,178.9202355002053,178.9202355002053,178.9369549001567,right,1,178.95360330003314,None,0.5861982998903841,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
64,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,24,24,63,,,,,,,179.58121700002812,180.08679100009613,180.93695300002582,180.9702377000358,180.92020380008034,180.93695300002582,180.88687180005945,180.90358730009757,180.90358730009757,180.92020380008034,right,0,180.93695300002582,None,0.6188155999407172,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
39,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,25,25,38,,,,,,,181.59827620000578,182.10317010013387,182.95353930001147,182.9869007000234,182.93696040008217,182.95353930001147,182.90363409998827,182.9202316000592,182.9202316000592,182.93696040008217,left,0,182.95353930001147,None,0.5543662998825312,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
24,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,26,26,23,,,,,,,183.54571290011518,184.036467500031,184.88695750012994,184.92033029999584,184.87020860007033,184.88695750012994,184.8368746000342,184.853578499984,184.853578499984,184.87020860007033,right,0,184.88695750012994,None,0.6367265000008047,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
56,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,27,27,55,,,,,,,185.56383960018866,186.0699102000799,186.52022420009598,186.55352810001932,186.50355630018748,186.52022420009598,186.47032690001652,186.48693230003119,186.48693230003119,186.50355630018748,left,1,186.52022420009598,None,0.8914646001067013,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
58,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,28,28,57,,,,,,,187.4475723002106,187.9529915000312,188.40363240009174,188.4369368001353,188.38686420000158,188.40363240009174,188.35357330017723,188.3702951001469,188.3702951001469,188.38686420000158,None,0,188.40363240009174,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
8,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,29,29,7,,,,,,,189.91216010018252,190.4034804000985,190.85350050008856,190.88694690004922,190.83689710008912,190.85350050008856,190.80362720019184,190.82020590011962,190.82020590011962,190.83689710008912,right,0,190.85350050008856,189.91216010018252,0.6542573000770062,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
53,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,30,30,52,,,,,,,191.53930720011704,192.03647750010714,192.4868692001328,192.5202425001189,192.4701979001984,192.4868692001328,192.43691570009105,192.45362240006216,192.45362240006216,192.4701979001984,None,1,192.4868692001328,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
33,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,31,31,32,,,,,,,193.99315940006636,194.4865869001951,194.93682410009205,194.97018639999442,194.92022190010175,194.93682410009205,194.88681529997848,194.90352699998766,194.90352699998766,194.92022190010175,left,1,194.93682410009205,193.99315940006636,0.7316917001735419,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
51,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,32,32,50,,,,,,,195.69746690010652,196.20316500007175,196.65366420010105,196.68691750010476,196.63687990000471,196.65366420010105,196.60353230009787,196.62032019998878,196.62032019998878,196.63687990000471,None,1,196.65366420010105,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
80,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,33,33,79,,,,,,,198.16386250010692,198.66950700012967,199.52022469998337,199.55359530006535,199.5036258001346,199.52022469998337,199.47028980008326,199.48690490005538,199.48690490005538,199.5036258001346,None,1,199.52022469998337,198.16386250010692,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
72,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,34,34,71,,,,,,,201.02787970006466,201.52009910019115,201.97021440020762,202.00358500005677,201.95355770015158,201.97021440020762,201.92023990000598,201.93692300003022,201.93692300003022,201.95355770015158,left,1,201.97021440020762,201.02787970006466,0.6096726001705974,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
54,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,35,35,53,,,,,,,202.61422460014,203.12000340013765,203.97035300009884,204.0035135000944,203.9536153001245,203.97035300009884,203.92023050016724,203.93694930011407,203.93694930011407,203.9536153001245,left,0,203.97035300009884,None,1.249511200003326,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
6,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,36,36,5,,,,,,,205.24746540002525,205.75341460015625,206.20357700018212,206.2369266001042,206.18695330014452,206.20357700018212,206.1537042001728,206.17026250017807,206.17026250017807,206.18695330014452,right,0,206.20357700018212,None,0.5842218999750912,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
19,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,37,37,18,,,,,,,206.81143800006248,207.3031442000065,208.1535316000227,208.18683580006473,208.13700360013172,208.1535316000227,208.1035726000555,208.12018920015544,208.12018920015544,208.13700360013172,left,1,208.1535316000227,None,0.6663246999960393,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
35,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,38,38,34,,,,,,,208.84641340002418,209.3528699001763,210.20359530020505,210.236900200136,210.18689290015027,210.20359530020505,210.15360340010375,210.1702674999833,210.1702674999833,210.18689290015027,left,1,210.20359530020505,None,0.5681330999359488,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
36,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,39,39,35,,,,,,,210.79665610007942,211.30318260006607,211.75360659998842,211.7869051999878,211.73695360007696,211.75360659998842,211.7035801000893,211.7201927001588,211.7201927001588,211.73695360007696,None,1,211.75360659998842,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
62,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,40,40,61,,,,,,,213.2610903000459,213.75310770003125,214.20353360008448,214.23692300007679,214.18684580014087,214.20353360008448,214.15356770018116,214.17031319998205,214.17031319998205,214.18684580014087,None,1,214.20353360008448,213.2610903000459,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
16,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,41,41,15,,,,,,,215.7122224001214,216.20311060012318,216.65359060000628,216.68695090012625,216.6368603000883,216.65359060000628,216.60348789999261,216.6202159000095,216.6202159000095,216.6368603000883,left,1,216.65359060000628,215.7122224001214,0.5821010998915881,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
70,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,42,42,69,,,,,,,217.26348790014163,217.7702746000141,218.62023540004157,218.65358699997887,218.60359890013933,218.62023540004157,218.57022550003603,218.58688429999165,218.58688429999165,218.60359890013933,right,1,218.62023540004157,None,0.8554036000277847,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
37,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,43,43,36,,,,,,,219.51422820007429,220.01983070001006,220.46962670003995,220.50267409998924,220.45249280007556,220.46962670003995,220.41935069998726,220.43588470015675,220.43588470015675,220.45249280007556,None,1,220.46962670003995,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
48,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,44,44,47,,,,,,,221.97917790012434,222.48641240014695,222.93694100016728,222.9702483001165,222.92022370011546,222.93694100016728,222.88684030016884,222.9036092001479,222.9036092001479,222.92022370011546,right,0,222.93694100016728,221.97917790012434,0.6346824001520872,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
67,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,45,45,66,,,,,,,223.5973337001633,224.1034031000454,224.55358549999073,224.5868560001254,224.5368755001109,224.55358549999073,224.5035399000626,224.520272300113,224.520272300113,224.5368755001109,right,1,224.55358549999073,None,0.5221530999988317,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
50,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,long,48,0,46,46,49,,,,,,,225.11520810006186,225.61971620004624,226.47028240002692,226.5035495001357,226.45356240007095,226.47028240002692,226.4202557001263,226.43695300002582,226.43695300002582,226.45356240007095,right,0,226.47028240002692,None,0.5094842000398785,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
73,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,47,47,72,,,,,,,227.0145027001854,227.51977790007368,227.97013700008392,228.00365140009671,227.9535995000042,227.97013700008392,227.9202101000119,227.9369686001446,227.9369686001446,227.9535995000042,None,0,227.97013700008392,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
38,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,48,48,37,,,,,,,229.47872490016744,229.9696982000023,230.4202045002021,230.45349050010554,230.4035712000914,230.4202045002021,230.37024420010857,230.38683690014295,230.38683690014295,230.4035712000914,None,1,230.4202045002021,229.47872490016744,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
49,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,long,48,0,49,49,48,,,,,,,231.92880460014567,232.41967670014128,233.2701458001975,233.30357150011696,233.253438499989,233.2701458001975,233.2200184999965,233.23686800012365,233.23686800012365,233.253438499989,right,0,233.2701458001975,231.92880460014567,0.509618999902159,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
42,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,50,50,41,,,,,,,233.81626360001974,234.31970730004832,234.77017270005308,234.80359840020537,234.75358570017852,234.77017270005308,234.72027980000712,234.73686390020885,234.73686390020885,234.75358570017852,right,1,234.77017270005308,None,0.4818320998456329,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
21,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,51,51,20,,,,,,,235.28164940001443,235.78644380019978,236.23690090002492,236.27018390013836,236.22026580013335,236.23690090002492,236.18693700013682,236.2036065000575,236.2036065000575,236.22026580013335,right,0,236.23690090002492,None,0.4387720001395792,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
12,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,52,52,11,,,,,,,236.71231570001692,237.2030544001609,237.65357540012337,237.68693149997853,237.63690110016614,237.65357540012337,237.60350860003382,237.6202022000216,237.6202022000216,237.63690110016614,None,1,237.65357540012337,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
3,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,53,53,2,,,,,,,239.15984980016947,239.6532286000438,240.1035084000323,240.13688760017976,240.0869305001106,240.1035084000323,240.05356580018997,240.0701234000735,240.0701234000735,240.0869305001106,right,1,240.1035084000323,239.15984980016947,0.5720820999704301,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
75,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,54,54,74,,,,,,,240.71532960003242,241.21978220017627,242.07019510003738,242.10346010001376,242.0535711001139,242.07019510003738,242.02025729999878,242.0369049999863,242.0369049999863,242.0535711001139,None,0,242.07019510003738,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
65,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,55,55,64,,,,,,,243.5794616001658,244.08639349997975,244.93688070005737,244.970258400077,244.9203369000461,244.93688070005737,244.88689510012046,244.90358690009452,244.90358690009452,244.9203369000461,right,0,244.93688070005737,243.5794616001658,0.5867040001321584,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
25,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,56,56,24,,,,,,,245.5651157000102,246.069694200065,246.92021410004236,246.95353420008905,246.9035414000973,246.92021410004236,246.8700998001732,246.8868978000246,246.8868978000246,246.9035414000973,None,1,246.92021410004236,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
57,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,57,57,56,,,,,,,248.42858710000291,248.91980090015568,249.37018680013716,249.40355380019173,249.35357200005092,249.37018680013716,249.3201700001955,249.33690640004352,249.33690640004352,249.35357200005092,None,0,249.37018680013716,248.42858710000291,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
61,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,58,58,60,,,,,,,250.88005380006507,251.38633060012944,251.83692410006188,251.87023150012828,251.82013470004313,251.83692410006188,251.78693000017665,251.8035315000452,251.8035315000452,251.82013470004313,right,0,251.83692410006188,250.88005380006507,0.29487140011042356,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
68,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,59,59,67,,,,,,,252.16708220005967,252.66974270017818,253.1202069001738,253.1535978000611,253.10356180020608,253.1202069001738,253.07020430010743,253.08680000016466,253.08680000016466,253.10356180020608,None,0,253.1202069001738,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
45,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,60,60,44,,,,,,,254.62961530010216,255.1364758000709,255.98693160014227,256.0202537002042,255.97012760001235,255.98693160014227,255.93680260004476,255.95339580019936,255.95339580019936,255.97012760001235,right,1,255.98693160014227,254.62961530010216,0.4649912999011576,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
43,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,61,61,42,,,,,,,256.4817867001984,256.98647500015795,257.436895100167,257.47016980010085,257.4202129000332,257.436895100167,257.3868321001064,257.40351980016567,257.40351980016567,257.4202129000332,None,0,257.436895100167,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
76,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,62,62,75,,,,,,,258.94547440018505,259.43661430012435,259.8868923999835,259.9202382999938,259.8701667999849,259.8868923999835,259.8368073999882,259.85352150001563,259.85352150001563,259.8701667999849,left,0,259.8868923999835,258.94547440018505,0.4367911999579519,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
18,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,63,63,17,,,,,,,260.3630831001792,260.8697466000449,261.3201669000555,261.3535257000476,261.3035046001896,261.3201669000555,261.2702834000811,261.2869151001796,261.2869151001796,261.3035046001896,None,0,261.3201669000555,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
46,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,64,64,45,,,,,,,262.8299529000651,263.33638270013034,263.7869224001188,263.8202569000423,263.77022760012187,263.7869224001188,263.73671040008776,263.7534884000197,263.7534884000197,263.77022760012187,None,1,263.7869224001188,262.8299529000651,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
2,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,65,65,1,,,,,,,265.29593340004794,265.80308640003204,266.2535591002088,266.2868090001866,266.2368281001691,266.2535591002088,266.20350110018626,266.2202465001028,266.2202465001028,266.2368281001691,right,1,266.2535591002088,265.29593340004794,0.6622495001647621,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
32,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,66,66,31,,,,,,,266.9455733001232,267.45319220004603,267.9035239000805,267.9368522001896,267.8866896000691,267.9035239000805,267.8535031999927,267.8702301001176,267.8702301001176,267.8866896000691,None,0,267.9035239000805,None,,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
78,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,67,67,77,,,,,,,269.4110856000334,269.9034113001544,270.35353210009634,270.3868003000971,270.33683730009943,270.35353210009634,270.3034694001544,270.3201284999959,270.3201284999959,270.33683730009943,left,0,270.35353210009634,269.4110856000334,0.40212680003605783,5,001,2021_Dec_01_1432,Final,2021.2.3,59.97839577095102,
