trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,10,10,8,,,,,,,106.70420820009895,107.20200080005452,108.0520405001007,108.08527430007234,108.03536340012215,108.0520405001007,108.00191530003212,108.01840130006894,108.01840130006894,108.03536340012215,None,1,108.0520405001007,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
3,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,11,11,2,,,,,,,109.56618870003149,110.0685141000431,110.51857569999993,110.55201190011576,110.50196409993805,110.51857569999993,110.46841170010157,110.48541530012153,110.48541530012153,110.50196409993805,right,1,110.51857569999993,109.56618870003149,0.48989340011030436,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
17,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,12,12,16,,,,,,,111.03728109993972,111.53537770011462,111.98536360007711,112.01849370007403,111.96813219995238,111.98536360007711,111.93529059994034,111.95131219993345,111.95131219993345,111.96813219995238,left,1,111.98536360007711,None,0.4789260998368263,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
7,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,13,13,6,,,,,,,112.49474249989726,113.00205549993552,113.45203640009277,113.48519150004722,113.43524020002224,113.45203640009277,113.40201060008258,113.41857680003159,113.41857680003159,113.43524020002224,None,1,113.45203640009277,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
52,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,14,14,51,,,,,,,114.95243140007369,115.45187989994884,115.9019677999895,115.93527409993112,115.88537220004946,115.9019677999895,115.85207309992984,115.86854410008527,115.86854410008527,115.88537220004946,None,1,115.9019677999895,114.95243140007369,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
38,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,15,15,37,,,,,,,117.40366160008125,117.90202350006439,118.35192569997162,118.38534369994886,118.33524790010415,118.35192569997162,118.30203390005045,118.31840969994664,118.31840969994664,118.33524790010415,left,0,118.35192569997162,117.40366160008125,0.46503300010226667,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
45,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,16,16,44,,,,,,,118.83800980006345,119.33491529989988,120.1853416999802,120.21840879996307,120.168411700055,120.1853416999802,120.13522380008362,120.1520297001116,120.1520297001116,120.168411700055,right,1,120.1853416999802,None,0.42314319987781346,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
26,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,17,17,25,,,,,,,120.6382935999427,121.13529839995317,121.58531589992344,121.61843769997358,121.56850930000655,121.58531589992344,121.53531130007468,121.551877199905,121.551877199905,121.56850930000655,None,0,121.58531589992344,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
68,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,18,18,67,,,,,,,123.08673450001515,123.58516220003366,124.03528880001977,124.06839239993133,124.01842310000211,124.03528880001977,123.98536360007711,124.00196009990759,124.00196009990759,124.01842310000211,None,0,124.03528880001977,123.08673450001515,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
24,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,19,19,23,,,,,,,125.5364930999931,126.03516820003279,126.88525140006095,126.91838830010965,126.86841770005412,126.88525140006095,126.83532029995695,126.8519665999338,126.8519665999338,126.86841770005412,right,0,126.88525140006095,125.5364930999931,0.6192779000848532,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
37,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,20,20,36,,,,,,,127.54444839991629,128.0520198000595,128.5020208999049,128.53531479998492,128.48538359999657,128.5020208999049,128.45206820010208,128.46839649998583,128.46839649998583,128.48538359999657,left,0,128.5020208999049,None,0.5064600000623614,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
36,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,21,21,35,,,,,,,129.03775950009003,129.53483429993503,129.98525790008716,130.01841260003857,129.96838460001163,129.98525790008716,129.9352530001197,129.951938000042,129.951938000042,129.96838460001163,left,0,129.98525790008716,None,0.46304410020820796,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
70,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,22,22,69,,,,,,,130.47160800010897,130.96856720000505,131.8184974999167,131.85200510011055,131.8020206000656,131.8184974999167,131.76840850012377,131.7853842000477,131.7853842000477,131.8020206000656,None,0,131.8184974999167,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
19,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,23,23,18,,,,,,,133.32833059993573,133.83526779990643,134.6851747999899,134.7183936999645,134.66838619997725,134.6851747999899,134.63536439999007,134.65188820008188,134.65188820008188,134.66838619997725,left,1,134.6851747999899,133.32833059993573,0.49937640014104545,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
80,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,24,24,79,,,,,,,135.2145163998939,135.7185535999015,136.5683848001063,136.6019135999959,136.55205189995468,136.5683848001063,136.51838829996996,136.53524510003626,136.53524510003626,136.55205189995468,left,0,136.5683848001063,None,0.44013840006664395,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
57,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,25,25,56,,,,,,,137.0494470000267,137.55193089996465,138.00200129998848,138.03522570012137,137.98533629998565,138.00200129998848,137.95191899989732,137.96839600009844,137.96839600009844,137.98533629998565,left,1,138.00200129998848,None,0.4463252001442015,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
