trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,9,9,11,,,,,,,99.68964989995584,100.1919774999842,100.6419674998615,100.67538159992546,100.62540599983186,100.6419674998615,100.59192269993946,100.60874309996143,100.60874309996143,100.62540599983186,left,0,0.7610377999953926,100.6419674998615,99.68964989995584,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
68,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,10,10,67,,,,,,,101.42813439993188,101.92537429998629,102.37542059994303,102.40877909981646,102.35868239984848,102.37542059994303,102.3254121998325,102.34193150000647,102.34193150000647,102.35868239984848,right,1,0.4995284001342952,102.37542059994303,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
35,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,11,11,34,,,,,,,102.89486079989001,103.39196049980819,104.24178549996577,104.27540980000049,104.22518959990703,104.24178549996577,104.19197679986246,104.20862349984236,104.20862349984236,104.22518959990703,left,1,0.45708149997517467,104.24178549996577,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
73,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,12,12,72,,,,,,,104.73573159985244,105.24196009989828,105.69196389988065,105.72540390002541,105.67540029995143,105.69196389988065,105.64193429984152,105.65865419991314,105.65865419991314,105.67540029995143,left,1,0.5270485000219196,105.69196389988065,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
52,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,13,13,51,,,,,,,106.24678499996662,106.74193669995293,107.19186289981008,107.22539109992795,107.17535929987207,107.19186289981008,107.14195219986141,107.15855899988674,107.15855899988674,107.17535929987207,left,0,0.5469674998894334,107.19186289981008,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
5,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,14,14,4,,,,,,,107.76153189991601,108.25874929991551,109.10873680002987,109.14194080000743,109.09195699985139,109.10873680002987,109.05870639998466,109.07530519994907,109.07530519994907,109.09195699985139,None,0,,109.10873680002987,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
75,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,long,48,0,15,15,74,,,,,,,110.61813289998099,111.12540179979987,111.97533459984697,112.00875429995358,111.95865279994905,111.97533459984697,111.92536240001209,111.94194950000383,111.94194950000383,111.95865279994905,left,1,0.5155290998518467,111.97533459984697,110.61813289998099,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
23,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,16,16,22,,,,,,,112.52177089988254,113.02540489984676,113.47537330002524,113.50873499992304,113.45872109988704,113.47537330002524,113.42540879989974,113.44195339991711,113.44195339991711,113.45872109988704,right,0,0.6634835998993367,113.47537330002524,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
32,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,17,17,31,,,,,,,114.16907679988071,114.6751066998113,115.12535179988481,115.15873869997449,115.10872699995525,115.12535179988481,115.07539749983698,115.09195739985444,115.09195739985444,115.10872699995525,left,1,0.4055383000522852,115.12535179988481,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
46,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,18,18,45,,,,,,,115.56229529995471,116.05877260002308,116.50873949984089,116.54198179999366,116.49182310001925,116.50873949984089,116.45871169981547,116.47535769990645,116.47535769990645,116.49182310001925,None,1,,116.50873949984089,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
64,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,19,19,63,,,,,,,118.00988519983366,118.50865239999257,119.35881429980509,119.39195089996792,119.34194620000198,119.35881429980509,119.30872470000759,119.32533879997209,119.32533879997209,119.34194620000198,None,1,,119.35881429980509,118.00988519983366,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
10,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,20,20,9,,,,,,,120.86826010001823,121.37530800001696,122.22467409982346,122.2580134999007,122.20768799982034,122.22467409982346,122.17534039984457,122.1916801999323,122.1916801999323,122.20768799982034,right,0,0.8263103000354022,122.22467409982346,120.86826010001823,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
20,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,21,21,19,,,,,,,123.07725169998594,123.57537389989011,124.42539579980075,124.45877979998477,124.40865210001357,124.42539579980075,124.37534429994412,124.39195530000143,124.39195530000143,124.40865210001357,left,1,0.4653692999854684,124.42539579980075,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
58,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,22,22,57,,,,,,,124.92028189986013,125.42527519981377,125.87539689987898,125.90867129992694,125.85867709992453,125.87539689987898,125.82539269980043,125.84194620000198,125.84194620000198,125.85867709992453,left,1,0.5034991998691112,125.87539689987898,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
77,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,23,23,76,,,,,,,126.42194399982691,126.92539709992707,127.37542289984412,127.40868099988438,127.35847499989904,127.37542289984412,127.3253557998687,127.34192889998667,127.34192889998667,127.35847499989904,None,1,,127.37542289984412,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
45,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,24,24,44,,,,,,,128.8767732998822,129.37533669988625,130.2254087999463,130.25872719986364,130.2086127998773,130.2254087999463,130.1753444999922,130.1919419998303,130.1919419998303,130.2086127998773,None,0,,130.2254087999463,128.8767732998822,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
60,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,25,25,59,,,,,,,131.73618749994785,132.241943199886,133.09196199988946,133.1253652998712,133.07533419993706,133.09196199988946,133.04197289980948,133.05867719999515,133.05867719999515,133.07533419993706,left,1,0.5830210000276566,133.09196199988946,131.73618749994785,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
40,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,26,26,39,,,,,,,133.6945191998966,134.1919427998364,135.04191019991413,135.07539519993588,135.02538529993035,135.04191019991413,134.99193929997273,135.00864949985407,135.00864949985407,135.02538529993035,None,1,,135.04191019991413,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
66,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,27,27,65,,,,,,,136.5564947000239,137.0587597999256,137.50872729998082,137.54193759988993,137.4919382999651,137.50872729998082,137.4586096999701,137.4753453999292,137.4753453999292,137.4919382999651,right,1,0.4540277000050992,137.50872729998082,136.5564947000239,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
65,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,long,48,0,28,28,64,,,,,,,138.00172289996408,138.50877189985476,139.35870859981515,139.39196319994517,139.34196109999903,139.35870859981515,139.30873069982044,139.32538539986126,139.32538539986126,139.34196109999903,None,1,,139.35870859981515,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
39,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,29,29,38,,,,,,,140.87305769999512,141.37521279999055,142.22539319982752,142.2586897998117,142.20868529984728,142.22539319982752,142.17534439987503,142.19195559993386,142.19195559993386,142.20868529984728,left,0,0.7775340999942273,142.22539319982752,140.87305769999512,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
4,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,30,30,3,,,,,,,143.02709389990196,143.52539119985886,144.37528049992397,144.408615199849,144.35870909993537,144.37528049992397,144.32539599994197,144.34194620000198,144.34194620000198,144.35870909993537,None,0,,144.37528049992397,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
70,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,31,31,69,,,,,,,145.87669449998066,146.37531729997136,147.22525679995306,147.25872359983623,147.20863819983788,147.22525679995306,147.17530599981546,147.19189449981786,147.19189449981786,147.20863819983788,right,1,0.5616659000515938,147.22525679995306,145.87669449998066,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
18,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,32,32,17,,,,,,,147.81130019994453,148.30851929984055,148.75862640002742,148.79193399986252,148.74192259996198,148.75862640002742,148.70866549992934,148.72526749991812,148.72526749991812,148.74192259996198,None,0,,148.75862640002742,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
44,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,long,48,0,33,33,43,,,,,,,150.26813679980114,150.77532140002586,151.62536769988947,151.65868879994377,151.60866229981184,151.62536769988947,151.57538910000585,151.5919300999958,151.5919300999958,151.60866229981184,right,1,0.7375737999100238,151.62536769988947,150.26813679980114,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
76,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,34,34,75,,,,,,,152.40238959994167,152.90871579991654,153.3587172999978,153.39193709986284,153.3419364998117,153.3587172999978,153.30870799999684,153.32537700003013,153.32537700003013,153.3419364998117,left,0,0.620110800024122,153.3587172999978,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
42,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,35,35,41,,,,,,,154.01110049989074,154.50871449988335,154.95867510000244,154.99193709995598,154.94193700002506,154.95867510000244,154.90871450002305,154.9251436998602,154.9251436998602,154.94193700002506,right,1,0.6041091000661254,154.95867510000244,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
51,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,36,36,50,,,,,,,155.59539099992253,156.09195599984378,156.5419329998549,156.57535749999806,156.5253781999927,156.5419329998549,156.49180649989285,156.50868199998513,156.50868199998513,156.5253781999927,left,0,0.7968098998535424,156.5419329998549,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
6,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,37,37,5,,,,,,,157.36121029988863,157.85869959997945,158.30864549987018,158.34194159996696,158.29194979998283,158.30864549987018,158.25868059997447,158.27537079993635,158.27537079993635,158.29194979998283,right,0,0.5822522998787463,158.30864549987018,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
55,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,long,48,0,38,38,54,,,,,,,158.91071849991567,159.4087233999744,160.25870050000958,160.29192869993858,160.24192760000005,160.25870050000958,160.20869089988992,160.2253429000266,160.2253429000266,160.24192760000005,left,0,0.6001395999919623,160.25870050000958,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
1,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,39,39,0,,,,,,,160.8779579999391,161.37537169991992,161.8253297000192,161.8587136999704,161.8087424999103,161.8253297000192,161.775325599825,161.79193099983968,161.79193099983968,161.8087424999103,None,0,,161.8253297000192,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
63,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,40,40,62,,,,,,,163.3351174998097,163.84191959979944,164.2915274000261,164.32442149985582,164.27456569997594,164.2915274000261,164.240876799915,164.2576168999076,164.2576168999076,164.27456569997594,right,0,0.7593397998716682,164.2915274000261,163.3351174998097,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
69,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,long,48,0,41,41,68,,,,,,,165.0858477000147,165.59193279989995,166.4419356000144,166.47528269980103,166.42525969981216,166.4419356000144,166.3919432000257,166.40868739993311,166.40868739993311,166.42525969981216,right,1,0.9928778000175953,166.4419356000144,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
2,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,42,42,1,,,,,,,167.46825359994546,167.97533699986525,168.42532139993273,168.4587110998109,168.40863709989935,168.42532139993273,168.37533079995774,168.39190429984592,168.39190429984592,168.40863709989935,None,0,,168.42532139993273,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
15,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,43,43,14,,,,,,,169.93296330003068,170.42534519988112,171.27537699998356,171.30865419982,171.25871720002033,171.27537699998356,171.22537090000696,171.24190459982492,171.24190459982492,171.25871720002033,left,0,0.4793071998283267,171.27537699998356,169.93296330003068,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
25,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,long,48,0,44,44,24,,,,,,,171.77743929997087,172.27529619983397,173.1253784999717,173.15864489995874,173.1086517998483,173.1253784999717,173.07537640002556,173.09192579984665,173.09192579984665,173.1086517998483,right,0,0.5814971998333931,173.1253784999717,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
29,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,long,48,0,45,45,28,,,,,,,173.73382299998775,174.22537639993243,175.0752942999825,175.1087050999049,175.0586270999629,175.0752942999825,175.0253905998543,175.04194449982606,175.04194449982606,175.0586270999629,right,1,0.8394237000029534,175.0752942999825,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
7,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,46,46,6,,,,,,,175.9445795000065,176.44195150001906,176.8919265998993,176.925361600006,176.87538270000368,176.8919265998993,176.84193439991213,176.85858699982055,176.85858699982055,176.87538270000368,None,1,,176.8919265998993,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
9,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,47,47,8,,,,,,,178.40645259991288,178.90871319989674,179.75868640001863,179.7918413998559,179.7419688999653,179.75868640001863,179.70865359995514,179.7254121999722,179.7254121999722,179.7419688999653,right,0,0.58803840004839,179.75868640001863,178.40645259991288,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
14,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,long,48,0,48,48,13,,,,,,,180.37792559992522,180.87543359980918,181.72537239990197,181.7584468999412,181.70865309983492,181.72537239990197,181.67531429999508,181.69192609982565,181.69192609982565,181.70865309983492,left,0,0.8455595998093486,181.72537239990197,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
3,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,short,24,0,49,49,2,,,,,,,182.60375939984806,183.10870709992014,183.55871369992383,183.59193619992584,183.54189129988663,183.55871369992383,183.5085665998049,183.52543699997477,183.52543699997477,183.54189129988663,None,0,,183.55871369992383,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
59,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,50,50,58,,,,,,,185.06854619993828,185.57536839996465,186.425377599895,186.45872080000117,186.40870819985867,186.425377599895,186.3753600998316,186.39190819999203,186.39190819999203,186.40870819985867,left,1,0.5293594000395387,186.425377599895,185.06854619993828,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
38,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,51,51,37,,,,,,,186.9857896999456,187.49194009997882,187.94192359992303,187.97532949992456,187.92532189982012,187.94192359992303,187.8919281999115,187.908706799848,187.908706799848,187.92532189982012,left,0,0.8688283001538366,187.94192359992303,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
21,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,52,52,20,,,,,,,188.85153909982182,189.3587358999066,189.80868000001647,189.8419582999777,189.79193539987318,189.80868000001647,189.75865649990737,189.77544429991394,189.77544429991394,189.79193539987318,right,0,0.5222473000176251,189.80868000001647,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
19,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,long,48,0,53,53,18,,,,,,,190.36086179991253,190.85869949986227,191.70854539982975,191.74191359989345,191.69193729991093,191.70854539982975,191.65870049991645,191.67521569994278,191.67521569994278,191.69193729991093,left,1,0.6861960000824183,191.70854539982975,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
72,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,54,54,71,,,,,,,192.4278191998601,192.92536329990253,193.37536439998075,193.4086541000288,193.35862939991057,193.37536439998075,193.32533489982598,193.34189779986627,193.34189779986627,193.35862939991057,left,1,0.6673045998904854,193.37536439998075,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
26,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,55,55,25,,,,,,,194.06141009996645,194.55869009997696,195.0086985998787,195.04193209996447,194.99191689980216,195.0086985998787,194.95870019984432,194.975310199894,194.975310199894,194.99191689980216,right,1,1.0981369998771697,195.0086985998787,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
53,"(0.5, 0)",leftpurple.png,0.15,None,Oppcol,leftblue.png,0.15,short,24,0,56,56,52,,,,,,,196.13449559989385,196.6419306998141,197.09191849990748,197.12537829997018,197.07535299984738,197.09191849990748,197.04187570000067,197.0586994998157,197.0586994998157,197.07535299984738,left,0,0.6627233999315649,197.09191849990748,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
67,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,57,57,66,,,,,,,197.7818342000246,198.27536339988,198.7253254998941,198.7586755999364,198.70873309997842,198.7253254998941,198.6753581999801,198.69194349995814,198.69194349995814,198.70873309997842,right,1,0.4693887000903487,198.7253254998941,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
34,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,58,58,33,,,,,,,199.22786529990844,199.7250695999246,200.57531889993697,200.6086002998054,200.55867589986883,200.57531889993697,200.5252562998794,200.5419403000269,200.5419403000269,200.55867589986883,left,1,0.4912916999310255,200.57531889993697,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
33,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,short,24,0,59,59,32,,,,,,,201.09399689990096,201.59191729989834,202.04195360001177,202.07528549991548,202.02536069997586,202.04195360001177,201.99190219980665,202.0087371999398,202.0087371999398,202.02536069997586,left,1,0.4649587001185864,202.04195360001177,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
13,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,60,60,12,,,,,,,202.52747519989498,203.0253085999284,203.47525959997438,203.50868760002777,203.45862139994279,203.47525959997438,203.42524339980446,203.44191009993665,203.44191009993665,203.45862139994279,left,0,0.3913783999159932,203.47525959997438,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
80,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,long,48,0,61,61,79,,,,,,,203.90397809981368,204.40867409994826,205.2586389000062,205.29192209988832,205.24182689981535,205.2586389000062,205.2086112999823,205.22536049992777,205.22536049992777,205.24182689981535,left,0,0.46438089990988374,205.2586389000062,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
8,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,62,62,7,,,,,,,205.75451799994335,206.2586844000034,206.708576799836,206.7419346999377,206.69195179990493,206.708576799836,206.658696499886,206.67529239994474,206.67529239994474,206.69195179990493,None,1,,206.708576799836,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
11,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,63,63,10,,,,,,,208.21704329992644,208.72532379999757,209.17534409998916,209.20868459995836,209.15868259989657,209.17534409998916,209.12535839993507,209.1419122000225,209.1419122000225,209.15868259989657,left,0,0.627481099916622,209.17534409998916,208.21704329992644,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
27,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,64,64,26,,,,,,,209.835297399899,210.34190739993937,210.79191219992936,210.82540939981118,210.7753310999833,210.79191219992936,210.74190020002425,210.75858949986286,210.75858949986286,210.7753310999833,right,1,0.5789715000428259,210.79191219992936,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
37,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,short,24,0,65,65,36,,,,,,,211.40330649982207,211.9086938998662,212.35866829985753,212.39188769995235,212.34192839986645,212.35866829985753,212.3086842999328,212.3253008997999,212.3253008997999,212.34192839986645,None,1,,212.35866829985753,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
71,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,66,66,70,,,,,,,213.87291349982843,214.37536069983616,214.8253521998413,214.85869359993376,214.80866159987636,214.8253521998413,214.7753045000136,214.7919058999978,214.7919058999978,214.80866159987636,left,1,0.48147350014187396,214.8253521998413,213.87291349982843,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
16,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,67,67,15,,,,,,,215.32919889991172,215.82523119985126,216.27528199995868,216.30863619991578,216.2587207998149,216.27528199995868,216.22525999997742,216.2419072999619,216.2419072999619,216.2587207998149,None,0,,216.27528199995868,None,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
22,"(0.5, 0)",rightblue.png,0.15,None,None,None,None,short,24,0,68,68,21,,,,,,,217.77621419983916,218.27540229982696,218.72535009984858,218.75868509989232,218.70866859983653,218.72535009984858,218.67531169997528,218.691917499993,218.691917499993,218.70866859983653,right,0,0.5976770000997931,218.72535009984858,217.77621419983916,3,001,2021_Dec_01_1415,Final,2021.2.3,59.900648766621956,
